country,gender,age_group,year,unemployment_rate
Grenada,Male,15+,2020,10.96
Grenada,Male,15-24,2020,23.34
Grenada,Male,25+,2020,9.1
Grenada,Female,15+,2020,16.53
Grenada,Female,15-24,2020,33.32
Grenada,Female,25+,2020,14.14
Grenada,Male,15+,2019,8.75
Grenada,Male,15-24,2019,22.16
Grenada,Male,25+,2019,6.49
Grenada,Female,15+,2019,11.82
Grenada,Female,15-24,2019,26.4
Grenada,Female,25+,2019,9.17
Grenada,Male,15+,2018,12.72
Grenada,Male,15-24,2018,15.21
Grenada,Male,25+,2018,12.29
Grenada,Female,15+,2018,15.65
Grenada,Female,15-24,2018,36.05
Grenada,Female,25+,2018,10.78
Guatemala,Male,15+,2022,2.15
Guatemala,Male,15-24,2022,4.52
Guatemala,Male,25+,2022,1.4
Guatemala,Female,15+,2022,4.54
Guatemala,Female,15-24,2022,10.42
Guatemala,Female,25+,2022,2.93
Guatemala,Male,15+,2021,1.79
Guatemala,Male,15-24,2021,3.05
Guatemala,Male,25+,2021,1.34
Guatemala,Female,15+,2021,2.84
Guatemala,Female,15-24,2021,5.45
Guatemala,Female,25+,2021,2.03
Guatemala,Male,15+,2019,1.82
Guatemala,Male,15-24,2019,4.04
Guatemala,Male,25+,2019,0.99
Guatemala,Female,15+,2019,2.91
Guatemala,Female,15-24,2019,5.68
Guatemala,Female,25+,2019,1.99
Guatemala,Male,15+,2018,2.01
Guatemala,Male,15-24,2018,3.78
Guatemala,Male,25+,2018,1.32
Guatemala,Female,15+,2018,2.8
Guatemala,Female,15-24,2018,6.72
Guatemala,Female,25+,2018,1.41
Guatemala,Male,15+,2017,1.93
Guatemala,Male,15-24,2017,3.72
Guatemala,Male,25+,2017,1.2
Guatemala,Female,15+,2017,3.5
Guatemala,Female,15-24,2017,8.05
Guatemala,Female,25+,2017,2.03
Guatemala,Male,15+,2016,2.12
Guatemala,Male,15-24,2016,4.45
Guatemala,Male,25+,2016,1.16
Guatemala,Female,15+,2016,3.45
Guatemala,Female,15-24,2016,8.24
Guatemala,Female,25+,2016,1.75
Guatemala,Male,15+,2015,1.99
Guatemala,Male,15-24,2015,3.83
Guatemala,Male,25+,2015,1.2
Guatemala,Female,15+,2015,3.53
Guatemala,Female,15-24,2015,10.09
Guatemala,Female,25+,2015,1.31
Guatemala,Male,15+,2014,2.36
Guatemala,Male,15-24,2014,4.58
Guatemala,Male,25+,2014,1.46
Guatemala,Female,15+,2014,3.37
Guatemala,Female,15-24,2014,8.48
Guatemala,Female,25+,2014,1.62
Guatemala,Male,15+,2013,2.67
Guatemala,Male,15-24,2013,5.49
Guatemala,Male,25+,2013,1.57
Guatemala,Female,15+,2013,3.64
Guatemala,Female,15-24,2013,5.87
Guatemala,Female,25+,2013,2.87
French Guiana,Male,15+,2016,21.4
French Guiana,Female,15+,2016,25.2
French Guiana,Male,15+,2013,16.7
French Guiana,Female,15+,2013,26.3
Guyana,Male,15+,2019,12.45
Guyana,Male,15-24,2019,22.97
Guyana,Male,25+,2019,9.48
Guyana,Female,15+,2019,15.08
Guyana,Female,15-24,2019,33.36
Guyana,Female,25+,2019,9.43
Guyana,Male,15+,2018,12.34
Guyana,Male,15-24,2018,20.73
Guyana,Male,25+,2018,9.75
Guyana,Female,15+,2018,16.49
Guyana,Female,15-24,2018,34.62
Guyana,Female,25+,2018,10.66
Honduras,Male,15+,2022,4.42
Honduras,Male,15-24,2022,7.63
Honduras,Male,25+,2022,3.32
Honduras,Female,15+,2022,10.59
Honduras,Female,15-24,2022,18.17
Honduras,Female,25+,2022,8.3
Honduras,Male,15+,2021,6.35
Honduras,Male,15-24,2021,10.83
Honduras,Male,25+,2021,4.63
Honduras,Female,15+,2021,10.08
Honduras,Female,15-24,2021,18.24
Honduras,Female,25+,2021,7.28
Honduras,Male,15+,2020,8.4
Honduras,Male,15-24,2020,10.95
Honduras,Male,25+,2020,7.6
Honduras,Female,15+,2020,13.65
Honduras,Female,15-24,2020,27.59
Honduras,Female,25+,2020,9.97
Honduras,Male,15+,2019,4.19
Honduras,Male,15-24,2019,7.51
Honduras,Male,25+,2019,2.93
Honduras,Female,15+,2019,7.62
Honduras,Female,15-24,2019,16.36
Honduras,Female,25+,2019,5.17
Honduras,Male,15+,2018,4.6
Honduras,Male,15-24,2018,7.61
Honduras,Male,25+,2018,3.41
Honduras,Female,15+,2018,7.12
Honduras,Female,15-24,2018,16.25
Honduras,Female,25+,2018,4.52
Honduras,Male,15+,2017,4.04
Honduras,Male,15-24,2017,7.39
Honduras,Male,25+,2017,2.7
Honduras,Female,15+,2017,7.85
Honduras,Female,15-24,2017,17.03
Honduras,Female,25+,2017,4.92
Honduras,Male,15+,2016,5.3
Honduras,Male,15-24,2016,8.18
Honduras,Male,25+,2016,4.12
Honduras,Female,15+,2016,8.88
Honduras,Female,15-24,2016,20.6
Honduras,Female,25+,2016,5.15
Honduras,Male,15+,2015,4.41
Honduras,Male,15-24,2015,6.59
Honduras,Male,25+,2015,3.47
Honduras,Female,15+,2015,8.76
Honduras,Female,15-24,2015,19.26
Honduras,Female,25+,2015,5.35
Honduras,Male,15+,2014,5.68
Honduras,Male,15-24,2014,9.07
Honduras,Male,25+,2014,4.2
Honduras,Female,15+,2014,9.25
Honduras,Female,15-24,2014,17.6
Honduras,Female,25+,2014,6.76
Honduras,Male,15+,2013,4.56
Honduras,Male,15-24,2013,7.15
Honduras,Male,25+,2013,3.44
Honduras,Female,15+,2013,7.45
Honduras,Female,15-24,2013,15.92
Honduras,Female,25+,2013,4.94
Croatia,Male,15+,2022,6.13
Croatia,Male,15-24,2022,14.79
Croatia,Male,25+,2022,5.29
Croatia,Female,15+,2022,7.9
Croatia,Female,15-24,2022,22.68
Croatia,Female,25+,2022,6.77
Croatia,Male,15+,2021,7.26
Croatia,Male,15-24,2021,18.9
Croatia,Male,25+,2021,6.14
Croatia,Female,15+,2021,8.02
Croatia,Female,15-24,2021,26.38
Croatia,Female,25+,2021,6.68
Croatia,Male,15+,2020,7.45
Croatia,Male,15-24,2020,18.71
Croatia,Male,25+,2020,6.32
Croatia,Female,15+,2020,7.58
Croatia,Female,15-24,2020,25.02
Croatia,Female,25+,2020,6.34
Croatia,Male,15+,2019,6.15
Croatia,Male,15-24,2019,14.53
Croatia,Male,25+,2019,5.3
Croatia,Female,15+,2019,7.16
Croatia,Female,15-24,2019,19.78
Croatia,Female,25+,2019,6.19
Croatia,Male,15+,2018,7.64
Croatia,Male,15-24,2018,19.6
Croatia,Male,25+,2018,6.44
Croatia,Female,15+,2018,9.34
Croatia,Female,15-24,2018,29.41
Croatia,Female,25+,2018,7.68
Croatia,Male,15+,2017,10.61
Croatia,Male,15-24,2017,27.08
Croatia,Male,25+,2017,8.8
Croatia,Female,15+,2017,11.91
Croatia,Female,15-24,2017,27.74
Croatia,Female,25+,2017,10.51
Croatia,Male,15+,2016,12.51
Croatia,Male,15-24,2016,31.23
Croatia,Male,25+,2016,10.35
Croatia,Female,15+,2016,13.79
Croatia,Female,15-24,2016,31.33
Croatia,Female,25+,2016,12.09
Croatia,Male,15+,2015,15.55
Croatia,Male,15-24,2015,41.39
Croatia,Male,25+,2015,12.89
Croatia,Female,15+,2015,16.9
Croatia,Female,15-24,2015,43.67
Croatia,Female,25+,2015,14.73
Croatia,Male,15+,2014,16.45
Croatia,Male,15-24,2014,44.9
Croatia,Male,25+,2014,13.45
Croatia,Female,15+,2014,18.27
Croatia,Female,15-24,2014,46.37
Croatia,Female,25+,2014,15.88
Croatia,Male,15+,2013,17.67
Croatia,Male,15-24,2013,49.91
Croatia,Male,25+,2013,14.54
Croatia,Female,15+,2013,16.76
Croatia,Female,15-24,2013,50.16
Croatia,Female,25+,2013,14.19
Hungary,Male,15+,2022,3.72
Hungary,Male,15-24,2022,11.34
Hungary,Male,25+,2022,3.18
Hungary,Female,15+,2022,3.48
Hungary,Female,15-24,2022,9.55
Hungary,Female,25+,2022,3.11
Hungary,Male,15+,2021,3.88
Hungary,Male,15-24,2021,11.96
Hungary,Male,25+,2021,3.28
Hungary,Female,15+,2021,4.24
Hungary,Female,15-24,2021,15.47
Hungary,Female,25+,2021,3.52
Hungary,Male,15+,2020,4.06
Hungary,Male,15-24,2020,11.87
Hungary,Male,25+,2020,3.47
Hungary,Female,15+,2020,4.48
Hungary,Female,15-24,2020,14.0
Hungary,Female,25+,2020,3.85
Hungary,Male,15+,2019,3.36
Hungary,Male,15-24,2019,11.95
Hungary,Male,25+,2019,2.66
Hungary,Female,15+,2019,3.5
Hungary,Female,15-24,2019,10.61
Hungary,Female,25+,2019,3.02
Hungary,Male,15+,2018,3.48
Hungary,Male,15-24,2018,9.81
Hungary,Male,25+,2018,2.95
Hungary,Female,15+,2018,3.99
Hungary,Female,15-24,2018,10.68
Hungary,Female,25+,2018,3.52
Hungary,Male,15+,2017,3.81
Hungary,Male,15-24,2017,9.71
Hungary,Male,25+,2017,3.31
Hungary,Female,15+,2017,4.57
Hungary,Female,15-24,2017,12.05
Hungary,Female,25+,2017,4.02
Hungary,Male,15+,2016,5.12
Hungary,Male,15-24,2016,12.94
Hungary,Male,25+,2016,4.44
Hungary,Female,15+,2016,5.11
Hungary,Female,15-24,2016,12.9
Hungary,Female,25+,2016,4.52
Hungary,Male,15+,2015,6.62
Hungary,Male,15-24,2015,18.28
Hungary,Male,25+,2015,5.62
Hungary,Female,15+,2015,7.04
Hungary,Female,15-24,2015,15.96
Hungary,Female,25+,2015,6.36
Hungary,Male,15+,2014,7.57
Hungary,Male,15-24,2014,19.98
Hungary,Male,25+,2014,6.5
Hungary,Female,15+,2014,7.91
Hungary,Female,15-24,2014,20.95
Hungary,Female,25+,2014,6.94
Hungary,Male,15+,2013,10.21
Hungary,Male,15-24,2013,25.59
Hungary,Male,25+,2013,8.92
Hungary,Female,15+,2013,10.14
Hungary,Female,15-24,2013,27.9
Hungary,Female,25+,2013,8.87
Indonesia,Male,15+,2022,3.66
Indonesia,Male,15-24,2022,14.46
Indonesia,Male,25+,2022,1.92
Indonesia,Female,15+,2022,3.15
Indonesia,Female,15-24,2022,13.68
Indonesia,Female,25+,2022,1.29
Indonesia,Male,15+,2021,4.27
Indonesia,Male,15-24,2021,14.74
Indonesia,Male,25+,2021,2.57
Indonesia,Female,15+,2021,3.15
Indonesia,Female,15-24,2021,12.65
Indonesia,Female,25+,2021,1.42
Indonesia,Male,15+,2020,4.57
Indonesia,Male,15-24,2020,15.16
Indonesia,Male,25+,2020,2.73
Indonesia,Female,15+,2020,3.77
Indonesia,Female,15-24,2020,14.28
Indonesia,Female,25+,2020,1.81
Indonesia,Male,15+,2019,3.75
Indonesia,Male,15-24,2019,13.87
Indonesia,Male,25+,2019,1.95
Indonesia,Female,15+,2019,3.35
Indonesia,Female,15-24,2019,13.17
Indonesia,Female,25+,2019,1.46
Indonesia,Male,15+,2018,4.52
Indonesia,Male,15-24,2018,16.24
Indonesia,Male,25+,2018,2.33
Indonesia,Female,15+,2018,4.18
Indonesia,Female,15-24,2018,16.35
Indonesia,Female,25+,2018,1.89
Indonesia,Male,15+,2017,3.97
Indonesia,Male,15-24,2017,14.52
Indonesia,Male,25+,2017,1.99
Indonesia,Female,15+,2017,3.48
Indonesia,Female,15-24,2017,14.35
Indonesia,Female,25+,2017,1.42
Indonesia,Male,15+,2016,4.57
Indonesia,Male,15-24,2016,15.82
Indonesia,Male,25+,2016,2.43
Indonesia,Female,15+,2016,3.87
Indonesia,Female,15-24,2016,15.82
Indonesia,Female,25+,2016,1.51
Indonesia,Male,15+,2015,4.57
Indonesia,Male,15-24,2015,17.02
Indonesia,Male,25+,2015,2.18
Indonesia,Female,15+,2015,4.43
Indonesia,Female,15-24,2015,17.04
Indonesia,Female,25+,2015,1.89
Indonesia,Male,15+,2014,4.15
Indonesia,Male,15-24,2014,15.5
Indonesia,Male,25+,2014,1.95
Indonesia,Female,15+,2014,3.88
Indonesia,Female,15-24,2014,16.09
Indonesia,Female,25+,2014,1.41
Indonesia,Male,15+,2013,4.38
Indonesia,Male,15-24,2013,15.52
Indonesia,Male,25+,2013,2.13
Indonesia,Female,15+,2013,4.27
Indonesia,Female,15-24,2013,16.06
Indonesia,Female,25+,2013,1.76
Isle of Man,Male,15+,2016,3.03
Isle of Man,Female,15+,2016,2.26
Isle of Man,Male,15+,2014,2.59
Isle of Man,Female,15+,2014,1.26
India,Male,15+,2022,4.91
India,Male,15-24,2022,17.47
India,Male,25+,2022,2.83
India,Female,15+,2022,4.59
India,Female,15-24,2022,19.26
India,Female,25+,2022,2.85
India,Male,15+,2021,6.73
India,Male,15-24,2021,20.84
India,Male,25+,2021,4.26
India,Female,15+,2021,5.4
India,Female,15-24,2021,20.08
India,Female,25+,2021,3.63
India,Male,15+,2020,8.24
India,Male,15-24,2020,24.29
India,Male,25+,2020,5.38
India,Female,15+,2020,6.76
India,Female,15-24,2020,25.54
India,Female,25+,2020,4.45
India,Male,15+,2019,6.65
India,Male,15-24,2019,22.58
India,Male,25+,2019,3.78
India,Female,15+,2019,6.07
India,Female,15-24,2019,23.11
India,Female,25+,2019,3.68
India,Male,15+,2018,7.63
India,Male,15-24,2018,26.18
India,Male,25+,2018,4.33
India,Female,15+,2018,7.72
India,Female,15-24,2018,26.15
India,Female,25+,2018,5.26
Ireland,Male,15+,2022,4.37
Ireland,Male,15-24,2022,10.16
Ireland,Male,25+,2022,3.55
Ireland,Female,15+,2022,4.6
Ireland,Female,15-24,2022,9.95
Ireland,Female,25+,2022,3.76
Ireland,Male,15+,2021,6.24
Ireland,Male,15-24,2021,14.46
Ireland,Male,25+,2021,5.11
Ireland,Female,15+,2021,6.15
Ireland,Female,15-24,2021,14.58
Ireland,Female,25+,2021,4.87
Ireland,Male,15+,2020,5.6
Ireland,Male,15-24,2020,15.25
Ireland,Male,25+,2020,4.43
Ireland,Female,15+,2020,5.65
Ireland,Female,15-24,2020,15.27
Ireland,Female,25+,2020,4.34
Ireland,Male,15+,2019,5.17
Ireland,Male,15-24,2019,14.18
Ireland,Male,25+,2019,4.01
Ireland,Female,15+,2019,4.69
Ireland,Female,15-24,2019,10.59
Ireland,Female,25+,2019,3.84
Ireland,Male,15+,2018,5.78
Ireland,Male,15-24,2018,14.79
Ireland,Male,25+,2018,4.61
Ireland,Female,15+,2018,5.69
Ireland,Female,15-24,2018,12.6
Ireland,Female,25+,2018,4.73
Ireland,Male,15+,2017,7.07
Ireland,Male,15-24,2017,16.05
Ireland,Male,25+,2017,5.93
Ireland,Female,15+,2017,6.29
Ireland,Female,15-24,2017,12.61
Ireland,Female,25+,2017,5.42
Ireland,Male,15+,2016,9.02
Ireland,Male,15-24,2016,19.67
Ireland,Male,25+,2016,7.55
Ireland,Female,15+,2016,7.6
Ireland,Female,15-24,2016,13.56
Ireland,Female,25+,2016,6.72
Ireland,Male,15+,2015,10.73
Ireland,Male,15-24,2015,23.56
Ireland,Male,25+,2015,9.03
Ireland,Female,15+,2015,8.91
Ireland,Female,15-24,2015,16.33
Ireland,Female,25+,2015,7.89
Ireland,Male,15+,2014,12.67
Ireland,Male,15-24,2014,26.58
Ireland,Male,25+,2014,10.82
Ireland,Female,15+,2014,10.88
Ireland,Female,15-24,2014,19.82
Ireland,Female,25+,2014,9.6
Ireland,Male,15+,2013,14.83
Ireland,Male,15-24,2013,30.31
Ireland,Male,25+,2013,12.71
Ireland,Female,15+,2013,12.42
Ireland,Female,15-24,2013,22.78
Ireland,Female,25+,2013,10.86
"Iran, Islamic Republic of",Male,15+,2022,7.73
"Iran, Islamic Republic of",Male,15-24,2022,19.9
"Iran, Islamic Republic of",Male,25+,2022,6.45
"Iran, Islamic Republic of",Female,15+,2022,15.82
"Iran, Islamic Republic of",Female,15-24,2022,36.09
"Iran, Islamic Republic of",Female,25+,2022,13.67
"Iran, Islamic Republic of",Male,15+,2021,7.97
"Iran, Islamic Republic of",Male,15-24,2021,20.93
"Iran, Islamic Republic of",Male,25+,2021,6.67
"Iran, Islamic Republic of",Female,15+,2021,16.01
"Iran, Islamic Republic of",Female,15-24,2021,37.01
"Iran, Islamic Republic of",Female,25+,2021,13.75
"Iran, Islamic Republic of",Male,15+,2020,8.47
"Iran, Islamic Republic of",Male,15-24,2020,21.23
"Iran, Islamic Republic of",Male,25+,2020,7.16
"Iran, Islamic Republic of",Female,15+,2020,15.67
"Iran, Islamic Republic of",Female,15-24,2020,35.96
"Iran, Islamic Republic of",Female,25+,2020,13.59
"Iran, Islamic Republic of",Male,15+,2019,9.1
"Iran, Islamic Republic of",Male,15-24,2019,22.79
"Iran, Islamic Republic of",Male,25+,2019,7.58
"Iran, Islamic Republic of",Female,15+,2019,17.55
"Iran, Islamic Republic of",Female,15-24,2019,38.82
"Iran, Islamic Republic of",Female,25+,2019,14.99
"Iran, Islamic Republic of",Male,15+,2018,10.51
"Iran, Islamic Republic of",Male,15-24,2018,24.35
"Iran, Islamic Republic of",Male,25+,2018,8.89
"Iran, Islamic Republic of",Female,15+,2018,18.96
"Iran, Islamic Republic of",Female,15-24,2018,39.98
"Iran, Islamic Republic of",Female,25+,2018,16.23
"Iran, Islamic Republic of",Male,15+,2017,10.33
"Iran, Islamic Republic of",Male,15-24,2017,24.31
"Iran, Islamic Republic of",Male,25+,2017,8.59
"Iran, Islamic Republic of",Female,15+,2017,19.92
"Iran, Islamic Republic of",Female,15-24,2017,43.69
"Iran, Islamic Republic of",Female,25+,2017,16.63
"Iran, Islamic Republic of",Male,15+,2016,10.68
"Iran, Islamic Republic of",Male,15-24,2016,25.53
"Iran, Islamic Republic of",Male,25+,2016,8.74
"Iran, Islamic Republic of",Female,15+,2016,20.78
"Iran, Islamic Republic of",Female,15-24,2016,44.27
"Iran, Islamic Republic of",Female,25+,2016,17.48
"Iran, Islamic Republic of",Male,15+,2015,9.39
"Iran, Islamic Republic of",Male,15-24,2015,22.38
"Iran, Islamic Republic of",Male,25+,2015,7.67
"Iran, Islamic Republic of",Female,15+,2015,19.5
"Iran, Islamic Republic of",Female,15-24,2015,42.79
"Iran, Islamic Republic of",Female,25+,2015,16.06
"Iran, Islamic Republic of",Male,15+,2014,8.91
"Iran, Islamic Republic of",Male,15-24,2014,21.36
"Iran, Islamic Republic of",Male,25+,2014,7.1
"Iran, Islamic Republic of",Female,15+,2014,19.76
"Iran, Islamic Republic of",Female,15-24,2014,43.81
"Iran, Islamic Republic of",Female,25+,2014,15.97
"Iran, Islamic Republic of",Male,15+,2013,8.75
"Iran, Islamic Republic of",Male,15-24,2013,20.15
"Iran, Islamic Republic of",Male,25+,2013,6.89
"Iran, Islamic Republic of",Female,15+,2013,19.87
"Iran, Islamic Republic of",Female,15-24,2013,41.85
"Iran, Islamic Republic of",Female,25+,2013,15.74
Iraq,Male,15+,2021,14.28
Iraq,Male,15-24,2021,31.58
Iraq,Male,25+,2021,9.37
Iraq,Female,15+,2021,28.31
Iraq,Female,15-24,2021,62.17
Iraq,Female,25+,2021,19.84
Iraq,Male,15+,2017,10.26
Iraq,Male,15-24,2017,21.99
Iraq,Male,25+,2017,7.0
Iraq,Female,15+,2017,30.96
Iraq,Female,15-24,2017,63.27
Iraq,Female,25+,2017,25.92
Iraq,Male,15+,2016,8.49
Iraq,Male,15-24,2016,20.09
Iraq,Male,25+,2016,5.14
Iraq,Female,15+,2016,22.22
Iraq,Female,15-24,2016,37.99
Iraq,Female,25+,2016,18.64
Iraq,Male,15+,2014,8.44
Iraq,Male,15-24,2014,16.98
Iraq,Male,25+,2014,5.48
Iraq,Female,15+,2014,21.92
Iraq,Female,15-24,2014,46.82
Iraq,Female,25+,2014,17.46
Iceland,Male,15+,2022,4.13
Iceland,Male,15-24,2022,11.59
Iceland,Male,25+,2022,2.92
Iceland,Female,15+,2022,3.39
Iceland,Female,15-24,2022,5.55
Iceland,Female,25+,2022,2.98
Iceland,Male,15+,2021,5.74
Iceland,Male,15-24,2021,13.23
Iceland,Male,25+,2021,4.58
Iceland,Female,15+,2021,6.36
Iceland,Female,15-24,2021,10.88
Iceland,Female,25+,2021,5.54
Iceland,Male,15+,2020,5.64
Iceland,Male,15-24,2020,11.08
Iceland,Male,25+,2020,4.82
Iceland,Female,15+,2020,5.29
Iceland,Female,15-24,2020,9.0
Iceland,Female,25+,2020,4.6
Iceland,Male,15+,2019,3.84
Iceland,Male,15-24,2019,11.83
Iceland,Male,25+,2019,2.53
Iceland,Female,15+,2019,3.11
Iceland,Female,15-24,2019,5.58
Iceland,Female,25+,2019,2.63
Iceland,Male,15+,2018,2.85
Iceland,Male,15-24,2018,6.49
Iceland,Male,25+,2018,2.2
Iceland,Female,15+,2018,2.54
Iceland,Female,15-24,2018,5.63
Iceland,Female,25+,2018,1.93
Iceland,Male,15+,2017,2.76
Iceland,Male,15-24,2017,8.59
Iceland,Male,25+,2017,1.65
Iceland,Female,15+,2017,2.72
Iceland,Female,15-24,2017,7.08
Iceland,Female,25+,2017,1.83
Iceland,Male,15+,2016,2.92
Iceland,Male,15-24,2016,6.66
Iceland,Male,25+,2016,2.19
Iceland,Female,15+,2016,3.05
Iceland,Female,15-24,2016,6.35
Iceland,Female,25+,2016,2.36
Iceland,Male,15+,2015,3.91
Iceland,Male,15-24,2015,10.93
Iceland,Male,25+,2015,2.57
Iceland,Female,15+,2015,4.05
Iceland,Female,15-24,2015,6.73
Iceland,Female,25+,2015,3.48
Iceland,Male,15+,2014,5.0
Iceland,Male,15-24,2014,12.93
Iceland,Male,25+,2014,3.44
Iceland,Female,15+,2014,4.79
Iceland,Female,15-24,2014,6.58
Iceland,Female,25+,2014,4.4
Iceland,Male,15+,2013,5.65
Iceland,Male,15-24,2013,13.55
Iceland,Male,25+,2013,4.08
Iceland,Female,15+,2013,5.08
Iceland,Female,15-24,2013,7.73
Iceland,Female,25+,2013,4.48
Israel,Male,15+,2022,3.8
Israel,Male,15-24,2022,7.09
Israel,Male,25+,2022,3.25
Israel,Female,15+,2022,3.58
Israel,Female,15-24,2022,6.45
Israel,Female,25+,2022,3.06
Israel,Male,15+,2021,4.89
Israel,Male,15-24,2021,7.47
Israel,Male,25+,2021,4.46
Israel,Female,15+,2021,4.73
Israel,Female,15-24,2021,7.89
Israel,Female,25+,2021,4.17
Israel,Male,15+,2020,4.35
Israel,Male,15-24,2020,7.42
Israel,Male,25+,2020,3.86
Israel,Female,15+,2020,3.97
Israel,Female,15-24,2020,7.96
Israel,Female,25+,2020,3.27
Israel,Male,15+,2019,3.63
Israel,Male,15-24,2019,5.98
Israel,Male,25+,2019,3.22
Israel,Female,15+,2019,3.85
Israel,Female,15-24,2019,7.14
Israel,Female,25+,2019,3.23
Israel,Male,15+,2018,3.95
Israel,Male,15-24,2018,6.88
Israel,Male,25+,2018,3.44
Israel,Female,15+,2018,3.88
Israel,Female,15-24,2018,7.27
Israel,Female,25+,2018,3.24
Israel,Male,15+,2017,4.05
Israel,Male,15-24,2017,6.64
Israel,Male,25+,2017,3.58
Israel,Female,15+,2017,4.24
Israel,Female,15-24,2017,7.79
Israel,Female,25+,2017,3.56
Israel,Male,15+,2016,4.6
Israel,Male,15-24,2016,8.18
Israel,Male,25+,2016,3.94
Israel,Female,15+,2016,4.86
Israel,Female,15-24,2016,8.98
Israel,Female,25+,2016,4.08
Israel,Male,15+,2015,5.06
Israel,Male,15-24,2015,8.87
Israel,Male,25+,2015,4.34
Israel,Female,15+,2015,5.31
Israel,Female,15-24,2015,9.67
Israel,Female,25+,2015,4.47
Israel,Male,15+,2014,5.77
Israel,Male,15-24,2014,10.0
Israel,Male,25+,2014,4.97
Israel,Female,15+,2014,5.8
Israel,Female,15-24,2014,11.04
Israel,Female,25+,2014,4.78
Israel,Male,15+,2013,6.1
Israel,Male,15-24,2013,10.35
Israel,Male,25+,2013,5.29
Israel,Female,15+,2013,6.17
Israel,Female,15-24,2013,10.58
Israel,Female,25+,2013,5.3
Italy,Male,15+,2022,7.11
Italy,Male,15-24,2022,22.29
Italy,Male,25+,2022,6.1
Italy,Female,15+,2022,9.35
Italy,Female,15-24,2022,25.81
Italy,Female,25+,2022,8.38
Italy,Male,15+,2021,8.66
Italy,Male,15-24,2021,27.66
Italy,Male,25+,2021,7.41
Italy,Female,15+,2021,10.62
Italy,Female,15-24,2021,32.83
Italy,Female,25+,2021,9.39
Italy,Male,15+,2020,8.4
Italy,Male,15-24,2020,27.92
Italy,Male,25+,2020,7.16
Italy,Female,15+,2020,10.19
Italy,Female,15-24,2020,31.78
Italy,Female,25+,2020,9.07
Italy,Male,15+,2019,9.09
Italy,Male,15-24,2019,27.75
Italy,Male,25+,2019,7.87
Italy,Female,15+,2019,11.1
Italy,Female,15-24,2019,31.22
Italy,Female,25+,2019,9.91
Italy,Male,15+,2018,9.75
Italy,Male,15-24,2018,30.4
Italy,Male,25+,2018,8.4
Italy,Female,15+,2018,11.77
Italy,Female,15-24,2018,34.82
Italy,Female,25+,2018,10.41
Italy,Male,15+,2017,10.34
Italy,Male,15-24,2017,32.99
Italy,Male,25+,2017,8.86
Italy,Female,15+,2017,12.39
Italy,Female,15-24,2017,37.29
Italy,Female,25+,2017,10.88
Italy,Male,15+,2016,10.89
Italy,Male,15-24,2016,36.46
Italy,Male,25+,2016,9.2
Italy,Female,15+,2016,12.77
Italy,Female,15-24,2016,39.62
Italy,Female,25+,2016,11.07
Italy,Male,15+,2015,11.32
Italy,Male,15-24,2015,38.79
Italy,Male,25+,2015,9.47
Italy,Female,15+,2015,12.69
Italy,Female,15-24,2015,42.61
Italy,Female,25+,2015,10.85
Italy,Male,15+,2014,11.86
Italy,Male,15-24,2014,41.29
Italy,Male,25+,2014,9.83
Italy,Female,15+,2014,13.8
Italy,Female,15-24,2014,44.65
Italy,Female,25+,2014,11.76
Italy,Male,15+,2013,11.48
Italy,Male,15-24,2013,39.02
Italy,Male,25+,2013,9.57
Italy,Female,15+,2013,13.07
Italy,Female,15-24,2013,41.46
Italy,Female,25+,2013,11.13
Jamaica,Male,15+,2021,4.23
Jamaica,Male,15-24,2021,13.31
Jamaica,Male,25+,2021,2.63
Jamaica,Female,15+,2021,6.33
Jamaica,Female,15-24,2021,18.61
Jamaica,Female,25+,2021,4.37
Jamaica,Male,15+,2020,5.73
Jamaica,Male,15-24,2020,16.55
Jamaica,Male,25+,2020,3.81
Jamaica,Female,15+,2020,7.43
Jamaica,Female,15-24,2020,21.94
Jamaica,Female,25+,2020,5.11
Jamaica,Male,15+,2019,3.83
Jamaica,Male,15-24,2019,11.78
Jamaica,Male,25+,2019,2.42
Jamaica,Female,15+,2019,6.36
Jamaica,Female,15-24,2019,19.19
Jamaica,Female,25+,2019,4.26
Jamaica,Male,15+,2018,4.24
Jamaica,Male,15-24,2018,14.18
Jamaica,Male,25+,2018,2.52
Jamaica,Female,15+,2018,6.95
Jamaica,Female,15-24,2018,21.04
Jamaica,Female,25+,2018,4.7
Jamaica,Male,15+,2017,5.48
Jamaica,Male,15-24,2017,17.04
Jamaica,Male,25+,2017,3.37
Jamaica,Female,15+,2017,9.71
Jamaica,Female,15-24,2017,26.01
Jamaica,Female,25+,2017,6.94
Jamaica,Male,15+,2016,6.37
Jamaica,Male,15-24,2016,19.44
Jamaica,Male,25+,2016,4.01
Jamaica,Female,15+,2016,11.37
Jamaica,Female,15-24,2016,29.97
Jamaica,Female,25+,2016,8.14
Jamaica,Male,15+,2015,9.9
Jamaica,Male,15-24,2015,26.6
Jamaica,Male,25+,2015,6.73
Jamaica,Female,15+,2015,17.86
Jamaica,Female,15-24,2015,41.28
